,WALS_ID,ISO,Name,Macroarea,Country_ID,Latitude,Longitude,Family,Genus,Lenguaje de Señas,Status
2301,tmn,teq,Temein,Africa,SD,11.9166666667,29.4166666667,Eastern Sudanic,Temein,0,L
2302,tmo,bod,Tibetan (Modern Literary),Eurasia,CN,29.8333333333,91.5,Sino-Tibetan,Bodic,0,L
2303,tmp,tpm,Tampulma,Africa,GH,10.4166666667,-0.583333333333,Niger-Congo,Southern-Central Gur,0,L
2304,tmr,tea,Temiar,Eurasia,MY,5.0,101.5,Austro-Asiatic,Aslian,0,L
2305,tms,dto,Tommo So,,ML,15.0,-3.0,Dogon,Dogon,0,L
2306,tmu,ttt,Tat (Muslim),Eurasia,AZ,41.25,48.75,Indo-European,Iranian,0,L
2307,tna,tuv,Turkana,Africa,KE UG,3.0,35.5,Eastern Sudanic,Nilotic,0,L
2308,tnb,tnd,Tunebo,South America,CO,6.75,-72.25,Chibchan,Tunebo,0,L
2309,tnc,tcb,Tanacross,North America,US,63.5,-143.5,Na-Dene,Athapaskan,0,L
2310,tnd,tin,Tindi,Eurasia,RU,42.3666666667,46.25,Nakh-Daghestanian,Avar-Andic-Tsezic,0,L
2311,tne,tem,Temne,Africa,SL,8.66666666667,-13.0833333333,Niger-Congo,Mel,0,L
2312,tng,ton,Tongan,Papunesia,TO,-21.1666666667,-175.166666667,Austronesian,Oceanic,0,L
2313,tni,lbf,Tinani,Eurasia,IN,32.3333333333,77.1666666667,Sino-Tibetan,Bodic,0,L
2314,tnj,tfn,Tanaina,North America,US,62.0,-150.0,Na-Dene,Athapaskan,0,L
2315,tnk,lcm,Tungak,Papunesia,PG,-2.55,150.25,Austronesian,Oceanic,0,L
2316,tnl,taa,Tanana (Lower),North America,US,65.0,-150.0,Na-Dene,Athapaskan,0,L
2317,tnn,tvu,Tunen,Africa,CM,4.75,10.6666666667,Niger-Congo,Bantoid,0,L
2318,tno,tdn,Tondano,Papunesia,ID,1.25,125.0,Austronesian,Minahasan,0,L
2319,tns,nwi,Tanna (Southwest),Papunesia,VU,-19.5666666667,169.333333333,Austronesian,Oceanic,0,L
2320,tnt,tnt,Tontemboan,Papunesia,ID,1.08333333333,124.5,Austronesian,Minahasan,0,L
2321,tny,kza,Tenyer,Africa,BF,10.6666666667,-4.5,Niger-Congo,Senufo,0,L
2322,toa,tqo,Toaripi,Papunesia,PG,-8.33333333333,146.25,Eleman,Eleman Proper,0,L
2323,tob,tob,Toba,South America,AR,-26.5,-59.0,Guaicuruan,South Guaicuruan,0,L
2324,tod,sbu,Tod,Eurasia,IN,32.4166666667,77.25,Sino-Tibetan,Bodic,0,L
2325,tof,kim,Tofa,Eurasia,RU,53.75,98.0,Altaic,Turkic,0,L
2326,toj,toj,Tojolabal,North America,MX,16.3333333333,-91.5,Mayan,Mayan,0,L
2327,tok,yer,Tarok,Africa,NG,9.0,10.0833333333,Niger-Congo,Platoid,0,L
2328,tol,jic,Tol,North America,HN,14.6666666667,-87.0,,,0,L
2329,ton,tqw,Tonkawa,North America,US,30.25,-96.75,,,0,L
2330,toq,mlu,Toqabaqita,Papunesia,SB,-8.41666666667,160.583333333,Austronesian,Oceanic,0,L
2331,tor,rth,Toratán,Papunesia,ID,1.08333333333,124.833333333,Austronesian,Sangiric,0,L
2332,tos,tos,Totonac (Sierra),North America,MX,19.9166666667,-97.4166666667,Totonacan,Totonacan,0,L
2333,tot,tlc,Totonac (Misantla),North America,MX,19.9166666667,-96.9166666667,Totonacan,Totonacan,0,L
2334,tou,wib,Southern Toussian,Africa,BF,11.0,-4.66666666667,Niger-Congo,Tusia,0,L
2335,toy,,Tasmanian (Oyster Bay to Pitwater),,AU,-42.5,147.75,Tasmanian,Tasmanian,0,X
2336,toz,toi,Tonga (in Zambia),Africa,ZM,-17.0,27.0,Niger-Congo,Bantoid,0,L
2337,tpa,top,Totonac (Papantla),North America,MX,20.3333333333,-97.3333333333,Totonacan,Totonacan,0,L
2338,tpc,tep,Tepecano,North America,MX,21.75,-104.75,Uto-Aztecan,Tepiman,0,X
2339,tpi,tpi,Tok Pisin,Papunesia,PG,-9.5,147.166666667,other,Creoles and Pidgins,0,L
2340,tpn,ntp,Tepehuan (Northern),North America,MX,26.3333333333,-107.0,Uto-Aztecan,Tepiman,0,L
2341,tpr,tui,Tupuri,Africa,TD CM,10.1666666667,14.75,Niger-Congo,Mbumic,0,L
2342,tps,stp,Tepehuan (Southeastern),North America,MX,23.0,-104.5,Uto-Aztecan,Tepiman,0,L
2343,tpt,tpj,Tapieté,South America,PY,-19.75,-61.6666666667,Tupian,Tupi-Guaraní,0,L
2344,trb,tfr,Teribe,North America,PA CR,9.33333333333,-82.6666666667,Chibchan,Talamanca,0,L
2345,trc,trs,Trique (Chicahuaxtla),North America,MX,17.1666666667,-97.8333333333,Oto-Manguean,Mixtecan,0,L
2346,trd,sda,Toraja,Papunesia,ID,-3.0,119.75,Austronesian,South Sulawesi,0,L
2347,trg,tew,Tewa (Rio Grande),North America,US,36.25,-106.166666667,Kiowa-Tanoan,Kiowa-Tanoan,0,L
2348,tri,trc,Trique (Copala),North America,MX,17.1666666667,-97.9166666667,Oto-Manguean,Mixtecan,0,L
2349,trm,suq,Tirmaga,Africa,ET,5.75,35.25,Eastern Sudanic,Surmic,0,L
2350,trn,ter,Terêna,South America,BR,-20.0,-56.0,Arawakan,Bolivia-Parana,0,L
2351,trr,tbg,Tairora,Papunesia,PG,-6.5,146.0,Trans-New Guinea,Eastern Highlands,0,L
2352,trt,tft,Ternate,Papunesia,ID,0.833333333333,127.25,West Papuan,North Halmaheran,0,L
2353,tru,tpy,Trumai,South America,BR,-11.9166666667,-53.5833333333,,,0,L
2354,trw,trw,Torwali,Eurasia,PK,34.25,72.0,Indo-European,Indic,0,L
2355,try,tiy,Tiruray,Papunesia,PH,6.75,124.166666667,Austronesian,Bilic,0,L
2356,tsa,tkr,Tsakhur,Eurasia,AZ RU,41.6666666667,47.1666666667,Nakh-Daghestanian,Lezgic,0,L
2357,tse,aoz,Timorese,Papunesia,ID,-9.66666666667,124.5,Austronesian,Central Malayo-Polynesian,0,L
2358,tsf,cof,Tsafiki,South America,EC,-1.0,-79.3333333333,Barbacoan,Barbacoan,0,L
2359,tsg,tsg,Tausug,Papunesia,MY PH ID,6.0,121.0,Austronesian,Greater Central Philippine,0,L
2360,tsh,par,Tümpisa Shoshone,North America,US,37.0,-117.0,Uto-Aztecan,Numic,0,L
2361,tsi,tsi,Tsimshian (Coast),North America,CA US,52.5,-129.0,Penutian,Tsimshianic,0,L
2362,tsj,tew,Tewa (San Juan Pueblo),North America,US,36.0833333333,-106.083333333,Kiowa-Tanoan,Kiowa-Tanoan,0,L
2363,tsk,taq,Tamashek,Africa,ML,20.0,-2.0,Afro-Asiatic,Berber,0,L
2364,tsl,tza,Tanzania Sign Language,Africa,TZ,-6.0,35.0,other,Sign Languages,1,L
2365,tsm,,Tasmanian,,AU,-42.1666666667,146.5,,,0,X
2366,tsn,tso,Tsonga,Africa,MZ ZA,-24.0,32.0,Niger-Congo,Bantoid,0,L
2367,tso,tsu,Tsou,Papunesia,TW,23.5,120.75,Austronesian,Tsou,0,L
2368,tsp,tam,Tamil (Spoken),Eurasia,IN,11.0,78.0,Dravidian,Southern Dravidian,0,L
2369,tsr,trr,Taushiro,South America,PE,-3.25,-75.5,,,0,L
2370,tst,huq,Tsat,Eurasia,CN,18.25,109.5,Austronesian,Malayo-Sumbawan,0,L
2371,tsw,tsn,Tswana,Africa,ZA BW,-24.0,26.0,Niger-Congo,Bantoid,0,L
2372,tsz,ddo,Tsez,Eurasia,RU,42.25,45.75,Nakh-Daghestanian,Avar-Andic-Tsezic,0,L
2373,ttb,tat,Tatar (Baraba),Eurasia,RU,55.3333333333,78.3333333333,Altaic,Turkic,0,L
2374,ttd,tet,Tetun Dili,Papunesia,TL,-8.58333333333,125.583333333,Austronesian,Central Malayo-Polynesian,0,L
2375,tte,tta,Tutelo,North America,US,37.6666666667,-78.75,Siouan,Core Siouan,0,
2376,ttn,tet,Tetun,Papunesia,TL,-9.0,126.0,Austronesian,Central Malayo-Polynesian,0,L
2377,tts,tks,Tati (Southern),Eurasia,IR,36.0,49.6666666667,Indo-European,Iranian,0,L
2378,ttu,bbl,Tsova-Tush,Eurasia,GE,42.5,45.5,Nakh-Daghestanian,Nakh,0,L
2379,tty,tav,Tatuyo,South America,CO,0.416666666667,-70.5,Tucanoan,Tucanoan,0,L
2380,tua,pmt,Tuamotuan,Papunesia,PF,-17.0,-144.0,Austronesian,Oceanic,0,L
2381,tub,tbu,Tubar,North America,MX,27.0,-108.0,Uto-Aztecan,Tubar,0,X
2382,tuc,tuo,Tucano,South America,CO BR,0.5,-69.1666666667,Tucanoan,Tucanoan,0,L
2383,tug,thv,Tuareg (Ahaggar),Africa,LY NE DZ,23.0,6.0,Afro-Asiatic,Berber,0,L
2384,tui,tsm,Türk Isaret Dili,Eurasia,TR,39.0,34.0,other,Sign Languages,0,L
2385,tuk,bhq khc,Tukang Besi,Papunesia,ID,-5.5,123.5,Austronesian,Celebic,0,
2386,tul,tcy,Tulu,Eurasia,IN,12.75,75.3333333333,Dravidian,Southern Dravidian,0,L
2387,tum,tmq,Tumleo,Papunesia,PG,-3.08333333333,142.416666667,Austronesian,Oceanic,0,L
2388,tun,tun,Tunica,North America,US,32.6666666667,-91.0,,,0,L
2389,tup,,Tupi,,BR,-6.0,-36.0,Tupian,Tupi-Guaraní,0,X
2390,tur,tur,Turkish,Eurasia,TR,39.0,35.0,Altaic,Turkic,0,L
2391,tus,tus,Tuscarora,North America,US,36.0,-77.5,Iroquoian,Northern Iroquoian,0,L
2392,tut,ttm,Tutchone (Northern),North America,CA,63.0,-137.0,Na-Dene,Athapaskan,0,L
2393,tuv,tyv,Tuvan,Eurasia,RU MN,52.0,95.0,Altaic,Turkic,0,L
2394,tuy,tue,Tuyuca,South America,CO BR,0.5,-70.0833333333,Tucanoan,Tucanoan,0,L
2395,tvl,tvl,Tuvaluan,Papunesia,TV,-8.5,179.166666667,Austronesian,Oceanic,0,L
2396,tvo,tat,Tatar,Eurasia,RU,56.0,49.5,Altaic,Turkic,0,L
2397,tvt,tvt,Tutsa,Eurasia,IN,27.5,96.5,Sino-Tibetan,Northern Naga,0,L
2398,twa,twa,Twana,North America,US,47.6666666667,-122.75,Salishan,Central Salish,0,L
2399,twe,tac,Tarahumara (Western),North America,MX,27.5,-108.0,Uto-Aztecan,Tarahumaran,0,L
2400,twn,twf,Tiwa (Northern),North America,US,36.5,-105.5,Kiowa-Tanoan,Kiowa-Tanoan,0,L
2401,tws,tix,Tiwa (Southern),North America,US,35.0,-106.333333333,Kiowa-Tanoan,Kiowa-Tanoan,0,L
2402,twx,kmz,Turkic (West Xorasan),Eurasia,IR,36.6666666667,56.0,Altaic,Turkic,0,L
2403,txj,too,Totonac (Xicotepec de Juárez),North America,MX,20.4166666667,-97.8333333333,Totonacan,Totonacan,0,L
2404,tye,woa,Tyeraity,Australia,AU,-13.0,130.333333333,Northern Daly,Northern Daly,0,L
2405,tza,tzh,Tzeltal (Aguacatenango),North America,MX,16.4166666667,-92.5,Mayan,Mayan,0,L
2406,tze,tzh,Tzeltal,North America,MX,16.8333333333,-92.25,Mayan,Mayan,0,L
2407,tzi,tss,Taiwanese Sign Language (Ziran Shouyu),Papunesia,TW,24.0,121.0,other,Sign Languages,1,L
2408,tzo,tzo,Tzotzil,North America,MX,16.5,-92.6666666667,Mayan,Mayan,0,L
2409,tzt,tzh,Tzeltal (Tenejapa),North America,MX,16.6666666667,-92.3333333333,Mayan,Mayan,0,L
2410,tzu,tzj,Tzutujil,North America,GT,14.6666666667,-91.3333333333,Mayan,Mayan,0,L
2411,uby,uby,Ubykh,Eurasia,RU TR,43.6666666667,39.6666666667,Northwest Caucasian,Northwest Caucasian,0,X
2412,udh,ude,Udihe,Eurasia,RU,47.6666666667,136.25,Altaic,Tungusic,0,L
2413,udi,udi,Udi,Eurasia,AZ,41.0,48.0,Nakh-Daghestanian,Lezgic,0,L
2414,udm,udm,Udmurt,Eurasia,RU,57.5,52.5,Uralic,Permic,0,L
2415,ugs,ugn,Ugandan Sign Language,Africa,UG,1.0,32.5,other,Sign Languages,1,L
2416,uhi,urf,Uradhi,Australia,AU,-11.9166666667,142.416666667,Pama-Nyungan,Northern Pama-Nyungan,0,X
2417,ukr,ukr,Ukrainian,Eurasia,UA,49.0,33.0,Indo-European,Slavic,0,L
2418,uku,kuu,Upper Kuskokwim,North America,US,63.0,-157.0,Na-Dene,Athapaskan,0,L
2419,ulc,ulc,Ulcha,Eurasia,RU,52.25,140.333333333,Altaic,Tungusic,0,L
2420,uld,udl,Uldeme,Africa,CM,10.95,14.1166666667,Afro-Asiatic,Biu-Mandara,0,L
2421,uli,uli,Ulithian,Papunesia,FM,9.91666666667,139.583333333,Austronesian,Oceanic,0,L
2422,uma,ppk,Uma,Papunesia,ID,-1.83333333333,120.0,Austronesian,Celebic,0,L
2423,umb,umb,UMbundu,Africa,AO,-12.5,15.0,Niger-Congo,Bantoid,0,L
2424,ump,ump,Umpila,Australia,AU,-13.5,143.5,Pama-Nyungan,Northern Pama-Nyungan,0,L
2425,umu,cbd,Umaua,South America,CO,1.0,-72.0,Cariban,Cariban,0,L
2426,una,mtg,Una,Papunesia,ID,-4.66666666667,140.0,Trans-New Guinea,Mek,0,L
2427,ung,ung,Ungarinjin,Australia,AU,-16.3333333333,126.0,Worrorran,Worrorran,0,L
2428,unm,unm,Unami,North America,US,40.0,-75.1666666667,Algic,Algonquian,0,L
2429,ura,uur,Ura,Papunesia,VU,-18.6666666667,169.083333333,Austronesian,Oceanic,0,L
2430,urd,urd,Urdu,Eurasia,PK,25.0,67.0,Indo-European,Indic,0,L
2431,urh,urh,Urhobo,Africa,NG,5.58333333333,6.0,Niger-Congo,Edoid,0,L
2432,uri,uri,Urim,Papunesia,PG,-3.58333333333,142.666666667,Torricelli,Urim,0,L
2433,urk,urb,Urubú-Kaapor,South America,BR,-2.33333333333,-46.5,Tupian,Tupi-Guaraní,0,L
2434,url,urk,Urak Lawoi',Eurasia,TH,8.0,98.3333333333,Austronesian,Malayo-Sumbawan,0,L
2435,urm,uum,Urum,Eurasia,UA GE,47.1166666667,37.55,Altaic,Turkic,0,L
2436,urn,ura,Urarina,South America,PE,-4.5,-75.5,,,0,L
2437,urt,urt,Urat,Papunesia,PG,-3.66666666667,142.833333333,Torricelli,Wapei-Palei,0,L
2438,uru,ure,Uru,South America,BO,-16.75,-69.0,Uru-Chipaya,Uru-Chipaya,0,L
2439,usa,wnu,Usan,Papunesia,PG,-4.83333333333,145.166666667,Trans-New Guinea,Madang,0,L
2440,usl,uks,Urubú Sign Language,South America,BR,-2.33333333333,-46.0,other,Sign Languages,1,X
2441,usr,usa,Usarufa,Papunesia,PG,-6.41666666667,145.583333333,Trans-New Guinea,Eastern Highlands,0,L
2442,ute,ute,Ute,North America,US,39.0,-109.0,Uto-Aztecan,Numic,0,L
2443,uyg,uig,Uyghur,Eurasia,CN,40.0,80.0,Altaic,Turkic,0,L
2444,uzb,uzn uzs,Uzbek,Eurasia,UZ AF,39.0,66.0,Altaic,Turkic,0,
2445,uzn,uzn,Uzbek (Northern),Eurasia,UZ,40.6666666667,66.5,Altaic,Turkic,0,L
2446,vaf,vaf,Vafsi,Eurasia,IR,34.6666666667,49.9166666667,Indo-European,Iranian,0,L
2447,vag,vag,Vagla,Africa,GH,9.41666666667,-2.41666666667,Niger-Congo,Southern-Central Gur,0,L
2448,vai,vai,Vai,Africa,SL LR,6.91666666667,-11.25,Mande,Western Mande,0,L
2449,vas,vas,Vasavi,Eurasia,IN,24.5,71.5,Indo-European,Indic,0,L
2450,vat,dic,Vata,Africa,CI,5.83333333333,-5.41666666667,Niger-Congo,Kru,0,L
2451,ved,ved,Vedda,Eurasia,LK,7.0,81.0,Indo-European,Indic,0,L
2452,ven,ven,Venda,Africa,ZA ZW,-22.0,30.0,Niger-Congo,Bantoid,0,L
2453,vep,vep,Veps,Eurasia,RU,60.0,35.0,Uralic,Finnic,0,L
2454,vie,vie,Vietnamese,Eurasia,VN,10.5,106.5,Austro-Asiatic,Viet-Muong,0,L
2455,vif,vif,Vili,Africa,CG GA,-5.5,14.0,Niger-Congo,Bantoid,0,L
2456,vka,vka,Kariera,Australia,AU,-20.5,118.5,Pama-Nyungan,Western Pama-Nyungan,0,L
2457,vla,vgt,Vlaamse Gebarentaal,Eurasia,BE,51.0,4.0,other,Sign Languages,0,L
2458,vnm,vnm,Vinmavis,Papunesia,VU,-16.1666666667,167.416666667,Austronesian,Oceanic,0,L
2459,vot,vot,Votic,Eurasia,RU,59.5,30.0,Uralic,Finnic,0,L
2460,wag,waq,Wagiman,Australia,AU,-14.0,131.25,,,0,L
2461,wah,wgi whg,Wahgi,Papunesia,PG,-5.83333333333,144.716666667,Trans-New Guinea,Chimbu,0,
2462,wai,waw,Wai Wai,South America,GY BR,1.0,-59.0,Cariban,Cariban,0,L
2463,wak,wbl,Wakhi,Eurasia,PK AF TJ,36.5,72.0,Indo-European,Iranian,0,L
2464,wal,van,Walman,Papunesia,PG,-3.21666666667,142.5,Torricelli,Wapei-Palei,0,L
2465,wam,wmb,Wambaya,Australia,AU,-18.6666666667,135.75,Mirndi,Wambayan,0,L
2466,wan,xwk,Wangkumara,Australia,AU,-27.3333333333,143.0,Pama-Nyungan,Central Pama-Nyungan,0,X
2467,wao,auc,Waorani,South America,EC,-1.0,-76.5,,,0,L
2468,wap,wao,Wappo,North America,US,38.5,-122.5,Wappo-Yukian,Wappo,0,L
2469,war,pav,Wari',South America,BR,-11.3333333333,-65.0,Chapacura-Wanham,Chapacura-Wanham,0,L
2470,was,was,Washo,North America,US,39.25,-120.0,,,0,L
2471,wat,wbv,Watjarri,Australia,AU,-26.0,117.5,Pama-Nyungan,Western Pama-Nyungan,0,L
2472,wau,noa,Waunana,South America,CO PA,4.0,-77.0,Choco,Choco,0,L
2473,way,oym,Wayampi,South America,BR,1.0,-52.0,Tupian,Tupi-Guaraní,0,L
2474,wbn,wms,Wambon,Papunesia,ID,-5.5,140.416666667,Trans-New Guinea,Awju-Dumut,0,L
2475,wbt,wbt,Wanman,Australia,AU,-22.0,123.0,Pama-Nyungan,Western Pama-Nyungan,0,L
2476,wch,mzh,Wichí,South America,BO AR,-22.5,-62.5833333333,Matacoan,Matacoan,0,L
2477,wdo,ntj,Western Desert (Ooldea),,AU,-30.5,132.0,Pama-Nyungan,Western Pama-Nyungan,0,L
2478,wec,cym,Welsh (Colloquial),Eurasia,GB,52.75,-3.5833,Indo-European,Celtic,0,L
2479,wed,wed,Wedau,Papunesia,PG,-10.1666666667,150.166666667,Austronesian,Oceanic,0,L
2480,wel,cym,Welsh,Eurasia,GB,52.0,-3.0,Indo-European,Celtic,0,L
2481,wem,xww,Wembawemba,,AU,-35.3333333333,144.0,Pama-Nyungan,Southeastern Pama-Nyungan,0,L
2482,wer,wer,Weri,Papunesia,PG,-7.75,146.916666667,Trans-New Guinea,Goilalan,0,L
2483,wet,lex,Wetan,Papunesia,ID,-8.16666666667,128.0,Austronesian,Central Malayo-Polynesian,0,L
2484,wgg,wgg,Wangkangurru,Australia,AU,-27.0,137.0,Pama-Nyungan,Central Pama-Nyungan,0,L
2485,wgl,wbk,Waigali,Eurasia,AF,35.0,71.25,Indo-European,Nuristani,0,L
2486,wgu,wrg,Warrongo,Australia,AU,-18.0,145.0,Pama-Nyungan,Northern Pama-Nyungan,0,L
2487,wic,wic,Wichita,North America,US,33.3333333333,-97.3333333333,Caddoan,Caddoan,0,L
2488,wik,yok,Wikchamni,North America,US,36.4166666667,-119.083333333,Penutian,Yokuts,0,L
2489,win,wnw,Wintu,North America,US,41.0,-122.5,Penutian,Wintuan,0,X
2490,wir,wgu,Wirangu,Australia,AU,-32.0,134.0,Pama-Nyungan,Central Pama-Nyungan,0,L
2491,wiy,wiy,Wiyot,North America,US,40.8333333333,-124.166666667,Algic,Wiyot,0,L
2492,wkw,wkw,Wagawaga,Australia,AU,-26.5,152.5,Pama-Nyungan,Southeastern Pama-Nyungan,0,L
2493,wlf,wol,Wolof,Africa,GM SN,15.25,-16.0,Niger-Congo,Wolof,0,L
2494,wll,wls,Wallisian,Papunesia,WF,-13.3,-176.2,Austronesian,Oceanic,0,L
2495,wlm,wmt,Walmatjari,Australia,AU,-19.5,125.75,Pama-Nyungan,Western Pama-Nyungan,0,L
2496,wlo,wlo,Wolio,Papunesia,ID,-5.5,122.75,Austronesian,Celebic,0,L
2497,wlw,wrb,Warluwara,Australia,AU,-22.0,138.5,Pama-Nyungan,Western Pama-Nyungan,0,X
2498,wly,wal,Wolaytta,Africa,ET,6.83333333333,37.75,Afro-Asiatic,North Omotic,0,L
2499,wma,mqs,West Makian,Papunesia,ID,0.5,127.583333333,West Papuan,North Halmaheran,0,L
2500,wme,wme,Wambule,Eurasia,NP,29.25,85.9166666667,Sino-Tibetan,Mahakiranti,0,L
2501,wmn,wem,Wéménugbé,Africa,BJ,6.66666666667,2.5,Niger-Congo,Kwa,0,L
2502,wmu,wim,Wik Munkan,Australia,AU,-13.9166666667,141.75,Pama-Nyungan,Northern Pama-Nyungan,0,L
2503,wn,wig,Wik Ngathana,Australia,AU,-13.9166666667,141.5,Pama-Nyungan,Northern Pama-Nyungan,0,L
2504,wna,wan,Wan,Africa,CI,7.83333333333,-5.86666666667,Mande,Eastern Mande,0,L
2505,wnb,win,Winnebago,North America,US,43.5,-88.5,Siouan,Core Siouan,0,L
2506,wnt,wnc,Wantoat,Papunesia,PG,-6.16666666667,146.5,Trans-New Guinea,Finisterre-Huon,0,L
2507,wob,wob,Wobe,Africa,CI,7.41666666667,-7.33333333333,Niger-Congo,Kru,0,L
2508,wog,wog,Wogamusin,Papunesia,PG,-4.25,142.333333333,Sepik,Upper Sepik,0,L
2509,woi,woi,Woisika,Papunesia,ID,-8.25,124.833333333,Timor-Alor-Pantar,Greater Alor,0,L
2510,wol,woe,Woleaian,Papunesia,FM,7.33333333333,143.833333333,Austronesian,Oceanic,0,L
2511,wom,wmx,Womo,Papunesia,PG,-2.91666666667,141.833333333,Skou,Serra Hills,0,L
2512,wor,wro,Worora,Australia,AU,-15.6666666667,124.666666667,Worrorran,Worrorran,0,L
2513,wps,wap,Wapishana,South America,GY BR,2.66666666667,-60.0,Arawakan,Wapishanan,0,L
2514,wra,wba,Warao,South America,VR,9.33333333333,-61.6666666667,,,0,L
2515,wrb,gjm,Warrnambool,Australia,AU,-38.25,142.5,Pama-Nyungan,Southeastern Pama-Nyungan,0,X
2516,wrd,wrr,Wardaman,Australia,AU,-15.5,131.0,Yangmanic,Yangmanic,0,L
2517,wrg,wgy,Warrgamay,Australia,AU,-18.5833333333,146.083333333,Pama-Nyungan,Northern Pama-Nyungan,0,L
2518,wrk,gae,Warekena,South America,CO BR VR,1.5,-67.5,Arawakan,Alto-Orinoco,0,L
2519,wrl,wbp,Warlpiri,Australia,AU,-20.0,132.333333333,Pama-Nyungan,Western Pama-Nyungan,0,L
2520,wrm,wsa,Warembori,Papunesia,ID,-1.66666666667,137.583333333,Austronesian,South Halmahera - West New Guinea,0,L
2521,wrn,wnd,Warndarang,Australia,AU,-14.4166666667,135.583333333,Mangarrayi-Maran,Warndarang,0,X
2522,wrp,wrp,Waropen,Papunesia,ID,-2.33333333333,136.583333333,Austronesian,South Halmahera - West New Guinea,0,L
2523,wrs,wrs,Waris,Papunesia,ID PG,-3.16666666667,141.0,Border,Border,0,L
2524,wru,wrm,Warumungu,Australia,AU,-19.5,134.5,Pama-Nyungan,Western Pama-Nyungan,0,L
2525,wrw,wwr,Warrwa,Australia,AU,-17.5,123.5,Nyulnyulan,Nyulnyulan,0,X
2526,wry,wrz,Waray (in Australia),Australia,AU,-13.1666666667,131.25,Gunwinyguan,Warayic,0,X
2527,wsk,wsk,Waskia,Papunesia,PG,-4.5,146.0,Trans-New Guinea,Madang,0,L
2528,wth,wth,Wathawurrung,Australia,AU,-38.0,144.0,Pama-Nyungan,Southeastern Pama-Nyungan,0,X
2529,wtm,wax,Watam,Papunesia,PG,-3.91666666667,144.5,Lower Sepik-Ramu,Lower Ramu,0,L
2530,wuc,wuu,Wu,Eurasia,CN,31.6666666667,119.916666667,Sino-Tibetan,Chinese,0,L
2531,wur,wau,Waurá,South America,BR,-13.0,-53.0,Arawakan,Central Arawakan,0,L
2532,wwa,wwa,Waama,Africa,BJ,10.5833333333,1.66666666667,Niger-Congo,Northern-Central Gur,0,L
2533,wwr,wyi,Woiwurrung,Australia,AU,-37.5,145.5,Pama-Nyungan,Southeastern Pama-Nyungan,0,L
2534,wwy,war,Waray-Waray,Papunesia,PH,12.0,125.0,Austronesian,Greater Central Philippine,0,L
2535,wya,wya,Wyandot,North America,CA,44.3333333333,-77.5,Iroquoian,Northern Iroquoian,0,L
2536,wyn,way,Wayana,South America,GF SR BR,3.25,-54.1666666667,Cariban,Cariban,0,L
2537,xam,xam,/Xam,Africa,ZA,-31.0,21.0,Tu,Tu,0,X
2538,xar,ane,Xârâcùù,Papunesia,NC,-21.6666666667,166.0,Austronesian,Oceanic,0,L
2539,xas,kao,Xasonga,Africa,ML SN,14.25,-10.5,Mande,Western Mande,0,L
2540,xav,xav,Xavánte,South America,BR,-15.0,-52.5,Macro-Ge,Ge-Kaingang,0,L
2541,xbi,xbi,Kombio,Papunesia,PG,-3.5,142.75,Torricelli,Kombio-Arapesh,0,L
2542,xer,xer,Xerénte,South America,BR,-10.0,-48.1666666667,Macro-Ge,Ge-Kaingang,0,L
2543,xho,xho,Xhosa,Africa,ZA,-32.0,27.0,Niger-Congo,Bantoid,0,L
2544,xns,xns,Kanashi,Eurasia,IN,32.0833333333,77.25,Sino-Tibetan,Bodic,0,L
2545,xok,xok,Xokleng,South America,BR,-24.5,-50.0,Macro-Ge,Ge-Kaingang,0,L
2546,xoo,nmn,!Xóõ,Africa,BW,-24.0,21.5,Tu,Tu,0,L
2547,xun,knw,!Xun (Ekoka),Africa,AO NA,-19.6666666667,18.0,Kxa,Ju-Kung,0,L
2548,yag,yad,Yagua,South America,PE,-3.5,-72.0,Peba-Yaguan,Peba-Yaguan,0,L
2549,yah,yag,Yahgan,South America,CL,-55.0,-68.0,Yámana,Yámana,0,L
2550,yak,yaf,Yaka,Africa,AO CD,-7.0,17.5,Niger-Congo,Bantoid,0,L
2551,yal,kkl,Yale (Kosarek),Papunesia,ID,-4.08333333333,139.5,Trans-New Guinea,Mek,0,L
2552,yam,yaa,Yaminahua,South America,BR PE,-8.0,-73.0,Panoan,Panoan,0,L
2553,yan,ynn,Yana,North America,US,40.5,-122.0,Hokan,Yana,0,
2554,yao,yao,Yao (in Malawi),Africa,MZ MW,-14.5,35.5,Niger-Congo,Bantoid,0,L
2555,yap,yap,Yapese,Papunesia,FM,9.58333333333,138.166666667,Austronesian,Yapese,0,L
2556,yaq,yaq,Yaqui,North America,MX,27.5,-110.25,Uto-Aztecan,Cahita,0,L
2557,yar,yrb,Yareba,Papunesia,PG,-9.5,148.5,Yareban,Yareban,0,L
2558,yav,yuf,Yavapai,North America,US,34.0,-113.333333333,Hokan,Yuman,0,L
2559,yaw,yva,Yawa,Papunesia,ID,-1.75,136.25,,,0,L
2560,yay,pcc,Yay,Eurasia,VN,22.4166666667,104.75,Tai-Kadai,Kam-Tai,0,L
2561,yaz,yah,Yazgulyam,Eurasia,TJ,38.5,71.5,Indo-European,Iranian,0,L
2562,yba,yam,Yamba,Africa,CM,6.41666666667,11.0833333333,Niger-Congo,Bantoid,0,L
2563,ybi,ybi,Yamphu,Eurasia,NP,27.5833333333,87.3333333333,Sino-Tibetan,Mahakiranti,0,L
